ID,city,year,emission
山东淄博2007,山东淄博,2007,79.1247629
山东淄博2008,山东淄博,2008,76.35623586
山东淄博2009,山东淄博,2009,79.21911161
山东淄博2010,山东淄博,2010,84.61881428
山东淄博2011,山东淄博,2011,79.48219456
山东淄博2012,山东淄博,2012,77.57415114
山东淄博2013,山东淄博,2013,73.4116514
山东淄博2014,山东淄博,2014,89.11051274
山东淄博2015,山东淄博,2015,92.14041901
山东淄博2016,山东淄博,2016,94.39180375
山东淄博2017,山东淄博,2017,97.53722745
山东淄博2018,山东淄博,2018,82.11501454
山东淄博2019,山东淄博,2019,83.04730299
山东滨州2006,山东滨州,2006,23.29429809
山东滨州2007,山东滨州,2007,26.74057673
山东滨州2008,山东滨州,2008,37.64957446
山东滨州2009,山东滨州,2009,29.91382319
山东滨州2010,山东滨州,2010,48.65378719
山东滨州2011,山东滨州,2011,41.30858416
山东滨州2012,山东滨州,2012,41.46627563
山东滨州2013,山东滨州,2013,39.95706884
山东滨州2014,山东滨州,2014,48.90151447
山东滨州2015,山东滨州,2015,37.172903
山东滨州2016,山东滨州,2016,169.3283954
山东滨州2017,山东滨州,2017,144.391674
山东滨州2018,山东滨州,2018,185.5520091
山东滨州2019,山东滨州,2019,138.488645
山东潍坊2001,山东潍坊,2001,16.0529748
山东潍坊2002,山东潍坊,2002,18.43135907
山东潍坊2003,山东潍坊,2003,21.57706271
山东潍坊2005,山东潍坊,2005,37.27190046
山东潍坊2006,山东潍坊,2006,47.44554392
山东潍坊2007,山东潍坊,2007,55.55826644
山东潍坊2008,山东潍坊,2008,56.32666072
山东潍坊2009,山东潍坊,2009,55.85515724
山东潍坊2010,山东潍坊,2010,64.29173371
山东潍坊2011,山东潍坊,2011,68.90247171
山东潍坊2012,山东潍坊,2012,72.71042317
山东潍坊2013,山东潍坊,2013,70.87835865
山东潍坊2014,山东潍坊,2014,78.44290173
山东潍坊2015,山东潍坊,2015,73.2764671
山东潍坊2016,山东潍坊,2016,80.17900273
山东烟台2000,山东烟台,2000,19.24113519
山东烟台2001,山东烟台,2001,26.81247598
山东烟台2002,山东烟台,2002,28.88279909
山东烟台2003,山东烟台,2003,28.3760483
山东烟台2005,山东烟台,2005,37.36445339
山东烟台2006,山东烟台,2006,44.17787617
山东烟台2007,山东烟台,2007,46.48444239
山东烟台2008,山东烟台,2008,48.46856914
山东烟台2009,山东烟台,2009,46.75265084
山东烟台2010,山东烟台,2010,49.71301669
山东烟台2011,山东烟台,2011,51.94126951
山东烟台2012,山东烟台,2012,50.93988126
山东烟台2013,山东烟台,2013,55.988633
山东烟台2014,山东烟台,2014,55.87218559
山东烟台2015,山东烟台,2015,56.53505224
山东烟台2016,山东烟台,2016,55.90832224
山东烟台2017,山东烟台,2017,52.07306715
山东烟台2018,山东烟台,2018,51.53815587
山东烟台2019,山东烟台,2019,57.81035736
山东聊城2006,山东聊城,2006,35.46058367
山东聊城2007,山东聊城,2007,38.19926928
山东聊城2008,山东聊城,2008,37.16303918
山东聊城2009,山东聊城,2009,38.34386953
山东聊城2015,山东聊城,2015,49.20757765
山东聊城2016,山东聊城,2016,58.62811895
山东聊城2017,山东聊城,2017,49.06089323
山东聊城2019,山东聊城,2019,69.32681934
山东莱芜2000,山东莱芜,2000,12.94076869
山东莱芜2002,山东莱芜,2002,16.20306454
山东莱芜2003,山东莱芜,2003,20.86984869
山东莱芜2005,山东莱芜,2005,44.97686735
山东莱芜2006,山东莱芜,2006,53.21044393
山东莱芜2007,山东莱芜,2007,64.45057342
山东莱芜2008,山东莱芜,2008,54.20794139
山东莱芜2009,山东莱芜,2009,57.33389853
山东莱芜2010,山东莱芜,2010,64.54654588
山东莱芜2011,山东莱芜,2011,66.39107499
山东莱芜2012,山东莱芜,2012,67.2056864
山东莱芜2013,山东莱芜,2013,74.05543997
山东莱芜2014,山东莱芜,2014,74.91319141
山东莱芜2015,山东莱芜,2015,73.2701413
山东莱芜2016,山东莱芜,2016,78.42953896
山东莱芜2017,山东莱芜,2017,80.27752147
山东菏泽1998,山东菏泽,1998,3.816469655
山东菏泽2000,山东菏泽,2000,3.389795003
山东菏泽2001,山东菏泽,2001,3.47478239
山东菏泽2002,山东菏泽,2002,6.031750263
山东菏泽2003,山东菏泽,2003,5.978946666
山东菏泽2004,山东菏泽,2004,9.058320307
山东菏泽2005,山东菏泽,2005,10.94501331
山东菏泽2006,山东菏泽,2006,13.9578986
山东菏泽2007,山东菏泽,2007,15.36302048
山东菏泽2008,山东菏泽,2008,16.83256399
山东菏泽2009,山东菏泽,2009,18.35842742
山东菏泽2011,山东菏泽,2011,27.48032276
山东菏泽2012,山东菏泽,2012,35.25433478
山东菏泽2013,山东菏泽,2013,34.87593703
山东菏泽2014,山东菏泽,2014,45.62590473
山东青岛2000,山东青岛,2000,23.00105383
山东青岛2001,山东青岛,2001,26.14973921
山东青岛2002,山东青岛,2002,23.97525082
山东青岛2003,山东青岛,2003,30.40127559
山东青岛2004,山东青岛,2004,39.76183338
山东青岛2005,山东青岛,2005,56.41257613
山东青岛2006,山东青岛,2006,56.01183038
山东青岛2007,山东青岛,2007,53.21901564
山东青岛2008,山东青岛,2008,63.22941515
山东青岛2009,山东青岛,2009,62.93964095
山东青岛2010,山东青岛,2010,68.8246075
山东青岛2011,山东青岛,2011,67.29785856
山东青岛2012,山东青岛,2012,68.18423539
山东青岛2013,山东青岛,2013,56.16585196
山东青岛2014,山东青岛,2014,54.31095633
山东青岛2015,山东青岛,2015,50.02995625
山东青岛2016,山东青岛,2016,55.31660326
山东青岛2017,山东青岛,2017,57.54878132
山东青岛2018,山东青岛,2018,63.08716356
山东青岛2019,山东青岛,2019,49.41027056
山东菏泽2010,山东菏泽,2010,20.6946168
